14.499829,-0.956612,6.302273,6.954764,11.697855,-13.473472,-8.178967,-8.281932,11.488856,-4.519640,-2.008663,10.966750,6.457360,-12.420609,-6.494268
14.523330,-0.943799,6.317754,6.989569,11.735294,-13.448564,-8.146690,-8.229654,11.502609,-4.486658,-1.979741,11.004841,6.482853,-12.373310,-6.471567
14.549677,-0.927922,6.335380,7.027443,11.774879,-13.420785,-8.111076,-8.174369,11.519459,-4.450982,-1.948328,11.045635,6.510800,-12.323384,-6.448187
14.578871,-0.908982,6.355152,7.068386,11.816608,-13.390133,-8.072127,-8.116079,11.539407,-4.412613,-1.914427,11.089131,6.541201,-12.270831,-6.424128
14.610912,-0.886978,6.377068,7.112399,11.860483,-13.356609,-8.029841,-8.054782,11.562452,-4.371550,-1.878035,11.135329,6.574057,-12.215650,-6.399389
14.645800,-0.861910,6.401130,7.159481,11.906502,-13.320213,-7.984218,-7.990478,11.588595,-4.327795,-1.839154,11.184230,6.609366,-12.157841,-6.373971
14.683642,-0.833714,6.427366,7.209589,11.954626,-13.280977,-7.935280,-7.923218,11.617857,-4.281344,-1.797744,11.235863,6.647088,-12.097529,-6.347857
14.724439,-0.802390,6.455776,7.262721,12.004854,-13.238901,-7.883026,-7.853001,11.650239,-4.232197,-1.753804,11.290229,6.687223,-12.034714,-6.321045
14.768191,-0.767938,6.486359,7.318878,12.057187,-13.193984,-7.827456,-7.779827,11.685741,-4.180355,-1.707335,11.347326,6.729771,-11.969396,-6.293537
14.814898,-0.730358,6.519116,7.378061,12.111624,-13.146228,-7.768570,-7.703696,11.724362,-4.125817,-1.658338,11.407155,6.774731,-11.901575,-6.265332
14.864560,-0.689649,6.554046,7.440268,12.168167,-13.095632,-7.706368,-7.625634,11.766102,-4.068584,-1.606810,11.469717,6.822104,-11.831251,-6.236430
14.916959,-0.645734,6.591187,7.505444,12.226091,-13.042232,-7.640877,-7.547490,11.810993,-4.008651,-1.552832,11.533993,6.871838,-11.758659,-6.206815
14.972095,-0.598614,6.630537,7.573589,12.285397,-12.986029,-7.572097,-7.469263,11.859035,-3.946018,-1.496402,11.599982,6.923933,-11.683801,-6.176487
15.029967,-0.548287,6.672098,7.644702,12.346085,-12.927022,-7.500028,-7.390954,11.910229,-3.880685,-1.437520,11.667684,6.978388,-11.606675,-6.145446
15.090576,-0.494754,6.715869,7.718784,12.408156,-12.865213,-7.424669,-7.312563,11.964573,-3.812652,-1.376188,11.736974,7.035204,-11.527282,-6.113692
15.153427,-0.438015,6.761850,7.795835,12.470143,-12.800600,-7.346022,-7.234090,12.022068,-3.741919,-1.313516,11.806414,7.094381,-11.445623,-6.081226
15.216931,-0.377914,6.809825,7.874933,12.531944,-12.733255,-7.264649,-7.155565,12.082761,-3.670698,-1.250646,11.875972,7.155810,-11.363913,-6.048033
15.281084,-0.314449,6.859792,7.956080,12.593560,-12.663179,-7.180552,-7.076989,12.146653,-3.599017,-1.187576,11.945649,7.219490,-11.282154,-6.014113
15.345882,-0.247622,6.911754,8.039276,12.654990,-12.590372,-7.093729,-6.998361,12.213744,-3.527324,-1.124308,12.015442,7.285423,-11.200965,-5.979468
15.411318,-0.177432,6.965708,8.124519,12.716234,-12.514833,-7.004182,-6.919681,12.284032,-3.455618,-1.060842,12.085353,7.353607,-11.120405,-5.944096
15.477389,-0.104429,7.020618,8.210351,12.777292,-12.436563,-6.913598,-6.840950,12.357519,-3.383900,-0.997178,12.155381,7.424044,-11.040477,-5.907998
15.543903,-0.030864,7.075699,8.295963,12.838232,-12.357712,-6.823123,-6.762187,12.432605,-3.312173,-0.933382,12.225492,7.494272,-10.960981,-5.871163
15.610858,0.043257,7.130950,8.381352,12.899053,-12.278280,-6.732758,-6.683393,12.509289,-3.240435,-0.869454,12.295685,7.564212,-10.881918,-5.833593
15.678251,0.117930,7.186372,8.466518,12.959757,-12.198743,-6.642504,-6.604566,12.587571,-3.168688,-0.805395,12.365961,7.633862,-10.803294,-5.795286
15.746080,0.193149,7.241964,8.551459,13.020343,-12.119441,-6.552361,-6.525707,12.666877,-3.096931,-0.741204,12.436319,7.703223,-10.725111,-5.756242
15.814342,0.268908,7.297725,8.636172,13.080810,-12.040373,-6.462331,-6.446816,12.746419,-3.025165,-0.676881,12.506759,7.772294,-10.647375,-5.716463
15.882907,0.345025,7.353606,8.720726,13.141205,-11.961464,-6.372378,-6.367906,12.826137,-2.953390,-0.612470,12.577259,7.841170,-10.569924,-5.675940
15.951775,0.421495,7.409607,8.805119,13.201529,-11.882716,-6.282505,-6.288976,12.906031,-2.881608,-0.547970,12.647817,7.909852,-10.492760,-5.634674
