-3.963393,-5.303613,-0.002430,3.363159,2.882279,-7.904047,8.414412,-8.251427,2.032757,1.311133,-1.317021,-13.070777,13.137564,2.821399,6.871331,4.673964,6.911240,-8.879473,4.553835,-12.656415,14.175637,0.746396,13.059026,13.426600,-6.879500
-3.960128,-5.298129,0.026166,3.370710,2.925388,-7.856515,8.460700,-8.250222,2.036051,1.355889,-1.303957,-13.035967,13.159856,2.854784,6.904578,4.701219,6.933743,-8.833347,4.564402,-12.651582,14.204897,0.773915,13.064452,13.446305,-6.848734
-3.956621,-5.292258,0.054847,3.378086,2.968424,-7.809045,8.506828,-8.248389,2.039244,1.399821,-1.291339,-13.000567,13.181612,2.888038,6.937774,4.729135,6.955907,-8.786769,4.575252,-12.646194,14.233572,0.801806,13.069252,13.465479,-6.817582
-3.952872,-5.286001,0.083613,3.385287,3.011386,-7.761637,8.552795,-8.245930,2.042337,1.442930,-1.279166,-12.964576,13.202831,2.921161,6.970921,4.757710,6.977732,-8.739741,4.586385,-12.640251,14.261660,0.830069,13.073426,13.484123,-6.786043
-3.948882,-5.279357,0.112465,3.392312,3.054275,-7.714290,8.598603,-8.242842,2.045329,1.485216,-1.267438,-12.927995,13.223513,2.954154,7.004017,4.786947,6.999218,-8.692262,4.597801,-12.633752,14.289162,0.858704,13.076973,13.502236,-6.754117
-3.944651,-5.272326,0.141402,3.399162,3.097090,-7.667006,8.644251,-8.239128,2.048220,1.526679,-1.256156,-12.890823,13.243658,2.987015,7.037063,4.816843,7.020366,-8.644332,4.609500,-12.626698,14.316078,0.887710,13.079894,13.519819,-6.721805
-3.940122,-5.264899,0.170417,3.405846,3.139819,-7.619833,8.689730,-8.234784,2.051015,1.567430,-1.245216,-12.853068,13.263274,3.019706,7.070043,4.847314,7.041168,-8.595958,4.621491,-12.619097,14.342414,0.917014,13.082199,13.536882,-6.689119
-3.935296,-5.257077,0.199508,3.412365,3.182461,-7.572771,8.735042,-8.229812,2.053714,1.607469,-1.234616,-12.814730,13.282360,3.052225,7.102957,4.878359,7.061626,-8.547140,4.633775,-12.610949,14.368172,0.946615,13.083887,13.553423,-6.656061
-3.930173,-5.248858,0.228678,3.418718,3.225016,-7.525821,8.780185,-8.224211,2.056317,1.646796,-1.224357,-12.775808,13.300917,3.084574,7.135804,4.909977,7.081737,-8.497878,4.646351,-12.602255,14.393350,0.976513,13.084958,13.569444,-6.622630
-3.924753,-5.240243,0.257925,3.424905,3.267485,-7.478983,8.825160,-8.217982,2.058823,1.685411,-1.214439,-12.736303,13.318944,3.116752,7.168585,4.942170,7.101504,-8.448173,4.659219,-12.593014,14.417948,1.006708,13.085413,13.584943,-6.588825
-3.919035,-5.231232,0.287249,3.430927,3.309867,-7.432256,8.869967,-8.211123,2.061234,1.723314,-1.204863,-12.696214,13.336442,3.148759,7.201300,4.974936,7.120925,-8.398024,4.672379,-12.583227,14.441967,1.037201,13.085252,13.599922,-6.554648
-3.912972,-5.221815,0.316642,3.436792,3.352155,-7.385685,8.914594,-8.203638,2.063545,1.760604,-1.195537,-12.655550,13.353419,3.180570,7.233932,5.008191,7.140000,-8.347439,4.685838,-12.572902,14.465414,1.067934,13.084484,13.614391,-6.520109
-3.906563,-5.211994,0.346103,3.442501,3.394349,-7.339270,8.959043,-8.195525,2.065758,1.797280,-1.186463,-12.614311,13.369876,3.212184,7.266480,5.041933,7.158727,-8.296418,4.699597,-12.562039,14.488287,1.098908,13.083110,13.628351,-6.485209
-3.899808,-5.201767,0.375632,3.448052,3.436449,-7.293010,9.003313,-8.186784,2.067872,1.833343,-1.177639,-12.572496,13.385811,3.243602,7.298946,5.076163,7.177106,-8.244962,4.713655,-12.550638,14.510589,1.130123,13.081130,13.641800,-6.449947
-3.892708,-5.191135,0.405230,3.453447,3.478454,-7.246905,9.047403,-8.177417,2.069886,1.868792,-1.169067,-12.530107,13.401225,3.274824,7.331328,5.110881,7.195139,-8.193069,4.728013,-12.538699,14.532317,1.161578,13.078543,13.654739,-6.414324
