-11.861010,3.461980,-4.136436,13.322749,-0.208212,9.773622,5.888148,-11.495842,9.106606,0.040313,1.177113,12.894694,11.235870,13.984247,-7.350413
-11.819818,3.494561,-4.094129,13.329892,-0.160329,9.810174,5.895505,-11.473416,9.112016,0.052353,1.213931,12.894264,11.269196,14.013894,-7.302301
-11.777534,3.527069,-4.050895,13.336354,-0.112231,9.846016,5.902687,-11.449731,9.116951,0.064634,1.250919,12.893072,11.301276,14.043122,-7.253553
-11.734160,3.559506,-4.006732,13.342135,-0.063919,9.881147,5.909694,-11.424790,9.121411,0.077158,1.288077,12.891119,11.332109,14.071932,-7.204169
-11.689694,3.591871,-3.961642,13.347235,-0.015394,9.915567,5.916526,-11.398590,9.125396,0.089924,1.325405,12.888405,11.361695,14.100323,-7.154148
-11.644137,3.624164,-3.915623,13.351655,0.033346,9.949276,5.923182,-11.371133,9.128905,0.102932,1.362902,12.884930,11.390035,14.128297,-7.103492
-11.597510,3.656383,-3.868674,13.355405,0.082286,9.982285,5.929692,-11.342430,9.131954,0.116172,1.400563,12.880712,11.417195,14.155802,-7.052232
-11.549812,3.688527,-3.820795,13.358485,0.131424,10.014593,5.936054,-11.312482,9.134543,0.129644,1.438389,12.875751,11.443176,14.182838,-7.000369
-11.501045,3.720596,-3.771985,13.360894,0.180761,10.046201,5.942269,-11.281288,9.136670,0.143347,1.476380,12.870048,11.467976,14.209407,-6.947904
-11.451207,3.752591,-3.722245,13.362632,0.230297,10.077108,5.948337,-11.248848,9.138337,0.157282,1.514535,12.863603,11.491596,14.235507,-6.894836
-11.400300,3.784512,-3.671575,13.363701,0.280032,10.107315,5.954257,-11.215163,9.139544,0.171448,1.552854,12.856414,11.514037,14.261140,-6.841165
-11.348347,3.816355,-3.619980,13.364109,0.329945,10.136836,5.960059,-11.180247,9.140304,0.185839,1.591333,12.848502,11.535362,14.286261,-6.786918
-11.295348,3.848120,-3.567461,13.363858,0.380036,10.165669,5.965743,-11.144101,9.140620,0.200455,1.629970,12.839866,11.555572,14.310871,-6.732096
-11.241304,3.879808,-3.514017,13.362947,0.430306,10.193816,5.971308,-11.106723,9.140490,0.215295,1.668766,12.830506,11.574666,14.334970,-6.676698
-11.186213,3.911418,-3.459649,13.361375,0.480754,10.221276,5.976754,-11.068114,9.139915,0.230361,1.707722,12.820422,11.592644,14.358559,-6.620724
-11.130078,3.942950,-3.404357,13.359144,0.531380,10.248050,5.982082,-11.028275,9.138894,0.245651,1.746836,12.809614,11.609507,14.381636,-6.564175
-11.072924,3.974402,-3.348159,13.356264,0.582161,10.274153,5.987323,-10.987221,9.137446,0.261160,1.786105,12.798100,11.625317,14.404167,-6.507071
-11.014752,4.005774,-3.291055,13.352734,0.633098,10.299586,5.992477,-10.944954,9.135568,0.276888,1.825526,12.785880,11.640073,14.426153,-6.449411
-10.955563,4.037064,-3.233046,13.348555,0.684189,10.324349,5.997545,-10.901473,9.133263,0.292836,1.865102,12.772954,11.653776,14.447591,-6.391196
-10.895355,4.068274,-3.174131,13.343727,0.735435,10.348442,6.002526,-10.856779,9.130529,0.309003,1.904831,12.759322,11.666426,14.468484,-6.332427
-10.834129,4.099403,-3.114311,13.338250,0.786837,10.371864,6.007420,-10.810871,9.127368,0.325389,1.944714,12.744984,11.678023,14.488831,-6.273102
-10.771916,4.130448,-3.053613,13.332135,0.838362,10.394636,6.012262,-10.763768,9.123802,0.341987,1.984744,12.729957,11.688627,14.508603,-6.213235
-10.708715,4.161409,-2.992036,13.325383,0.890011,10.416756,6.017051,-10.715472,9.119833,0.358795,2.024924,12.714242,11.698238,14.527802,-6.152827
-10.644528,4.192286,-2.929580,13.317992,0.941784,10.438226,6.021788,-10.665981,9.115461,0.375814,2.065251,12.697837,11.706857,14.546426,-6.091878
-10.579352,4.223079,-2.866246,13.309964,0.993681,10.459044,6.026473,-10.615296,9.110685,0.393045,2.105726,12.680744,11.714484,14.564476,-6.030388
-10.513190,4.253787,-2.802034,13.301298,1.045702,10.479212,6.031105,-10.563417,9.105506,0.410486,2.146350,12.662961,11.721118,14.581951,-5.968356
-10.446073,4.284408,-2.736977,13.292007,1.097805,10.498750,6.035728,-10.510366,9.099952,0.428125,2.187117,12.644506,11.726819,14.598831,-5.905791
-10.378003,4.314941,-2.671076,13.282091,1.149990,10.517659,6.040342,-10.456143,9.094026,0.445961,2.228026,12.625378,11.731586,14.615116,-5.842692
-10.308980,4.345387,-2.604332,13.271550,1.202258,10.535939,6.044947,-10.400747,9.087725,0.463995,2.269078,12.605577,11.735421,14.630805,-5.779059
-10.239002,4.375744,-2.536742,13.260383,1.254609,10.553589,6.049543,-10.344180,9.081051,0.482227,2.310272,12.585104,11.738323,14.645899,-5.714893
-10.168071,4.406014,-2.468309,13.248592,1.307042,10.570609,6.054129,-10.286440,9.074003,0.500657,2.351609,12.563957,11.740292,14.660397,-5.650193
-10.096223,4.436189,-2.399080,13.236189,1.359501,10.587024,6.058767,-10.227571,9.066609,0.519276,2.393081,12.542158,11.741387,14.674284,-5.584962
-10.023458,4.466269,-2.329053,13.223175,1.411988,10.602833,6.063456,-10.167574,9.058869,0.538085,2.434689,12.519707,11.741608,14.687560,-5.519200
-9.949775,4.496254,-2.258231,13.209551,1.464500,10.618036,6.068196,-10.106448,9.050783,0.557084,2.476431,12.496603,11.740954,14.700225,-5.452908
-9.875175,4.526144,-2.186611,13.195315,1.517040,10.632633,6.072988,-10.044193,9.042351,0.576273,2.518309,12.472847,11.739427,14.712280,-5.386084
-9.799659,4.555939,-2.114195,13.180468,1.569606,10.646625,6.077831,-9.980809,9.033573,0.595651,2.560321,12.448439,11.737025,14.723723,-5.318729
-9.723264,4.585628,-2.041035,13.165028,1.622126,10.660036,6.082795,-9.916493,9.024481,0.615212,2.602461,12.423410,11.733805,14.734546,-5.250852
-9.645992,4.615212,-1.967131,13.148994,1.674599,10.672867,6.087882,-9.851244,9.015073,0.634957,2.644729,12.397761,11.729768,14.744748,-5.182452
-9.567843,4.644690,-1.892483,13.132366,1.727025,10.685118,6.093091,-9.785063,9.005351,0.654884,2.687123,12.371492,11.724912,14.754329,-5.113529
-9.488816,4.674063,-1.817090,13.115145,1.779404,10.696788,6.098422,-9.717948,8.995314,0.674995,2.729645,12.344602,11.719239,14.763289,-5.044083
-9.408912,4.703330,-1.740953,13.097330,1.831737,10.707877,6.103875,-9.649902,8.984962,0.695289,2.772295,12.317092,11.712748,14.771629,-4.974114
-9.328172,4.732482,-1.664128,13.078941,1.883941,10.718414,6.109530,-9.581222,8.974323,0.715760,2.815064,12.288985,11.705494,14.779342,-4.903623
-9.246598,4.761520,-1.586615,13.059977,1.936015,10.728397,6.115388,-9.511910,8.963396,0.736408,2.857953,12.260283,11.697479,14.786429,-4.832611
-9.164189,4.790444,-1.508413,13.040439,1.987960,10.737826,6.121449,-9.441965,8.952182,0.757232,2.900962,12.230984,11.688703,14.792890,-4.761077
-9.080945,4.819253,-1.429523,13.020327,2.039776,10.746702,6.127712,-9.371387,8.940680,0.778233,2.944091,12.201089,11.679164,14.798725,-4.689021
-8.996866,4.847947,-1.349944,12.999640,2.091463,10.755025,6.134178,-9.300176,8.928891,0.799410,2.987340,12.170597,11.668863,14.803934,-4.616444
-8.911998,4.876517,-1.269737,12.978411,2.142923,10.762833,6.140934,-9.228722,8.916839,0.820758,3.030690,12.139533,11.657856,14.808515,-4.543347
-8.826340,4.904962,-1.188902,12.956640,2.194155,10.770127,6.147981,-9.157023,8.904526,0.842275,3.074142,12.107896,11.646141,14.812469,-4.469731
-8.739893,4.933283,-1.107439,12.934327,2.245160,10.776906,6.155319,-9.085079,8.891950,0.863963,3.117696,12.075686,11.633721,14.815795,-4.395595
-8.652657,4.961479,-1.025347,12.911473,2.295938,10.783171,6.162948,-9.013021,8.879113,0.885821,3.161352,12.042904,11.620593,14.818494,-4.320940
-8.564632,4.989550,-0.942626,12.888076,2.346488,10.788921,6.170867,-8.940892,8.866013,0.907849,3.205110,12.009549,11.606759,14.820565,-4.245765
-8.475865,5.017485,-0.859341,12.864170,2.396722,10.794194,6.179166,-8.868695,8.852677,0.930039,3.248954,11.975644,11.592273,14.822011,-4.170078
-8.386358,5.045284,-0.775491,12.839753,2.446640,10.798988,6.187844,-8.796431,8.839104,0.952393,3.292884,11.941189,11.577136,14.822833,-4.093879
-8.296110,5.072946,-0.691076,12.814827,2.496242,10.803305,6.196901,-8.724101,8.825294,0.974909,3.336900,11.906184,11.561348,14.823029,-4.017167
-8.205121,5.100473,-0.606096,12.789391,2.545528,10.807144,6.206338,-8.651703,8.811247,0.997589,3.381003,11.870630,11.544908,14.822600,-3.939942
-8.113391,5.127863,-0.520551,12.763445,2.594497,10.810505,6.216153,-8.579238,8.796964,1.020431,3.425192,11.834526,11.527817,14.821547,-3.862206
-8.020988,5.155104,-0.434507,12.737027,2.643068,10.813428,6.226425,-8.506710,8.782469,1.043427,3.469441,11.797894,11.510139,14.819874,-3.783959
-7.927912,5.182196,-0.347964,12.710138,2.691240,10.815912,6.237154,-8.434119,8.767762,1.066578,3.513748,11.760733,11.491873,14.817582,-3.705203
-7.834163,5.209139,-0.260922,12.682777,2.739013,10.817959,6.248338,-8.361465,8.752845,1.089883,3.558115,11.723044,11.473021,14.814672,-3.625938
-7.739741,5.235932,-0.173380,12.654944,2.786388,10.819568,6.259978,-8.288748,8.737716,1.113342,3.602540,11.684827,11.453582,14.811142,-3.546162
-7.644645,5.262576,-0.085340,12.626640,2.833364,10.820739,6.272075,-8.215969,8.722375,1.136955,3.647025,11.646082,11.433555,14.806994,-3.465877
-7.549026,5.289056,0.003126,12.597915,2.879877,10.821530,6.284678,-8.143130,8.706847,1.160712,3.691535,11.606827,11.413002,14.802236,-3.385088
-7.452882,5.315371,0.092017,12.568770,2.925927,10.821943,6.297789,-8.070232,8.691132,1.184612,3.736068,11.567064,11.391924,14.796868,-3.303795
-7.356215,5.341521,0.181334,12.539204,2.971515,10.821977,6.311407,-7.997276,8.675230,1.208655,3.780627,11.526793,11.370320,14.790890,-3.221998
-7.259023,5.367506,0.271076,12.509218,3.016640,10.821632,6.325532,-7.924260,8.659141,1.232842,3.825210,11.486012,11.348190,14.784303,-3.139696
-7.161308,5.393326,0.361243,12.478811,3.061302,10.820908,6.340165,-7.851185,8.642865,1.257172,3.869817,11.444723,11.325534,14.777106,-3.056891
-7.063265,5.418953,0.451757,12.448041,3.105464,10.819871,6.355329,-7.778055,8.626425,1.281633,3.914415,11.402943,11.302414,14.769322,-2.973595
-6.964895,5.444384,0.542618,12.416909,3.149126,10.818520,6.371025,-7.704870,8.609820,1.306223,3.959005,11.360671,11.278830,14.760951,-2.889809
-6.866198,5.469621,0.633826,12.385413,3.192288,10.816855,6.387253,-7.631629,8.593050,1.330945,4.003587,11.317908,11.254781,14.751993,-2.805533
-6.767173,5.494664,0.725381,12.353554,3.234949,10.814877,6.404013,-7.558332,8.576117,1.355796,4.048159,11.274654,11.230268,14.742448,-2.720767
-6.667822,5.519512,0.817282,12.321333,3.277111,10.812585,6.421305,-7.484981,8.559018,1.380778,4.092723,11.230909,11.205292,14.732316,-2.635510
-6.568376,5.544136,0.909437,12.288828,3.318763,10.810045,6.439121,-7.411577,8.541780,1.405875,4.137239,11.186696,11.179914,14.721616,-2.549786
-6.468838,5.568538,1.001846,12.256039,3.359907,10.807258,6.457463,-7.338121,8.524402,1.431086,4.181708,11.142014,11.154136,14.710350,-2.463595
-6.369205,5.592716,1.094509,12.222967,3.400542,10.804223,6.476329,-7.264613,8.506884,1.456413,4.226130,11.096864,11.127958,14.698516,-2.376937
-6.269561,5.616670,1.187426,12.189610,3.440667,10.800940,6.495719,-7.191054,8.489225,1.481854,4.270503,11.051246,11.101380,14.686115,-2.289812
-6.169919,5.640401,1.280597,12.155971,3.480284,10.797410,6.515635,-7.117442,8.471427,1.507410,4.314830,11.005160,11.074400,14.673147,-2.202220
