-7.132355,-7.834756,7.419592,-9.889828,2.587295,3.346004,-0.751074,3.665539,6.745511,13.207735,-13.431402,9.714850,14.707952,5.433895,7.000894,6.019208,11.669844,3.201444,-2.022575,-3.419730,0.963850,-2.929361,0.472288,-14.015241,5.876221
-7.107358,-7.823857,7.461848,-9.841606,2.622414,3.390467,-0.713746,3.676051,6.782155,13.236166,-13.394569,9.741604,14.714780,5.443345,7.017320,6.046593,11.696862,3.217124,-1.999176,-3.384229,1.013424,-2.926734,0.496458,-13.998524,5.921369
-7.081986,-7.812464,7.503928,-9.792875,2.657362,3.434953,-0.676902,3.686543,6.818874,13.264110,-13.357052,9.767899,14.721769,5.452476,7.033860,6.073865,11.722860,3.232423,-1.975563,-3.348627,1.062734,-2.923923,0.520873,-13.981010,5.966435
-7.056240,-7.800576,7.545830,-9.743633,2.692139,3.479461,-0.640543,3.697017,6.855666,13.291566,-13.318851,9.793735,14.728916,5.461288,7.050514,6.101024,11.747837,3.247342,-1.951737,-3.312922,1.111781,-2.920928,0.545534,-13.962698,6.011421
-7.030120,-7.788193,7.587555,-9.693882,2.726747,3.523992,-0.604669,3.707472,6.892533,13.318533,-13.279966,9.819112,14.736223,5.469780,7.067282,6.128070,11.771794,3.261881,-1.927697,-3.277116,1.160564,-2.917750,0.570441,-13.943587,6.056325
-7.003626,-7.775316,7.629102,-9.643620,2.761184,3.568545,-0.569279,3.717909,6.929474,13.345013,-13.240398,9.844031,14.743689,5.477953,7.084163,6.155004,11.794729,3.276041,-1.903443,-3.241208,1.209084,-2.914388,0.595593,-13.923679,6.101148
-6.976757,-7.761943,7.670450,-9.592863,2.795491,3.613098,-0.534312,3.728332,6.966482,13.371011,-13.200156,9.868494,14.751280,5.485839,7.101099,6.181827,11.816692,3.289836,-1.878972,-3.205209,1.257305,-2.910832,0.620939,-13.902975,6.145927
-6.949511,-7.748075,7.711599,-9.541610,2.829668,3.657650,-0.499767,3.738742,7.003557,13.396525,-13.159240,9.892501,14.758997,5.493436,7.118090,6.208542,11.837681,3.303267,-1.854284,-3.169119,1.305228,-2.907082,0.646478,-13.881476,6.190664
-6.921890,-7.733710,7.752547,-9.489861,2.863715,3.702202,-0.465645,3.749139,7.040700,13.421558,-13.117651,9.916051,14.766840,5.500746,7.135136,6.235147,11.857697,3.316334,-1.829378,-3.132937,1.352852,-2.903138,0.672212,-13.859181,6.235358
-6.893893,-7.718851,7.793297,-9.437616,2.897633,3.746754,-0.431945,3.759524,7.077910,13.446107,-13.075389,9.939146,14.774808,5.507768,7.152237,6.261642,11.876739,3.329037,-1.804254,-3.096664,1.400177,-2.898999,0.698141,-13.836091,6.280009
