11.983411,8.540554,14.632469,12.371196,-2.493046,-9.582342,6.320195,-11.042197,-2.451344,2.288819,-7.808945,4.144909,9.108640,-2.194333,5.265135,-2.311821,1.528395,4.848549,-11.813869,-4.328251,14.948206,7.751618,-6.396087,0.707789,-0.576157,-10.275650,-8.407339,0.611991,8.749627,7.551373
11.988036,8.581608,14.658489,12.403939,-2.470675,-9.555518,6.360768,-10.996756,-2.435933,2.297075,-7.774881,4.154918,9.151375,-2.186151,5.278357,-2.264093,1.571776,4.876830,-11.768322,-4.313830,14.982868,7.765208,-6.378236,0.732950,-0.529371,-10.260761,-8.387752,0.633749,8.783263,7.597738
11.992647,8.622309,14.684099,12.436319,-2.448208,-9.527784,6.401157,-10.952097,-2.421173,2.304849,-7.740540,4.165316,9.193999,-2.177961,5.291038,-2.216870,1.615511,4.904763,-11.722814,-4.299019,15.016990,7.779340,-6.360172,0.758766,-0.482472,-10.245553,-8.366724,0.655884,8.816604,7.643640
11.997245,8.662657,14.709297,12.468338,-2.425645,-9.499140,6.441361,-10.908222,-2.407063,2.312143,-7.705923,4.176103,9.236511,-2.169763,5.303177,-2.170154,1.659601,4.932351,-11.677347,-4.283817,15.050572,7.794016,-6.341895,0.785239,-0.435461,-10.230027,-8.344258,0.678397,8.849651,7.689078
12.001830,8.702652,14.734084,12.499994,-2.402986,-9.469586,6.481380,-10.865129,-2.393602,2.318955,-7.671030,4.187280,9.278911,-2.161556,5.314774,-2.123944,1.704046,4.959592,-11.631919,-4.268227,15.083614,7.809236,-6.323405,0.812368,-0.388339,-10.214183,-8.320352,0.701286,8.882404,7.734051
12.006401,8.742294,14.758460,12.531289,-2.380231,-9.439122,6.521214,-10.822820,-2.380792,2.325285,-7.635859,4.198846,9.321199,-2.153341,5.325830,-2.078241,1.748846,4.986486,-11.586532,-4.252246,15.116116,7.824998,-6.304702,0.840152,-0.341104,-10.198020,-8.295006,0.724551,8.914863,7.778561
12.010982,8.781565,14.782433,12.562212,-2.357373,-9.407811,6.560864,-10.781110,-2.368532,2.331142,-7.600433,4.210812,9.363379,-2.145097,5.336460,-2.032992,1.793973,5.013061,-11.541132,-4.235860,15.148079,7.841204,-6.285778,0.868541,-0.293760,-10.181538,-8.268426,0.748086,8.947028,7.822569
12.015575,8.820466,14.806003,12.592764,-2.334413,-9.375650,6.600329,-10.740000,-2.356822,2.336525,-7.564751,4.223178,9.405450,-2.136822,5.346664,-1.988197,1.839428,5.039317,-11.495720,-4.219068,15.179505,7.857853,-6.266632,0.897534,-0.246306,-10.164737,-8.240611,0.771890,8.978899,7.866078
12.020179,8.858995,14.829170,12.622946,-2.311350,-9.342642,6.639609,-10.699490,-2.345663,2.341434,-7.528814,4.235945,9.447413,-2.128518,5.356443,-1.943857,1.885210,5.065254,-11.450296,-4.201870,15.210392,7.874945,-6.247265,0.927131,-0.198744,-10.147617,-8.211562,0.795962,9.010475,7.909085
12.024793,8.897154,14.851934,12.652756,-2.288185,-9.308785,6.678705,-10.659580,-2.335053,2.345869,-7.492620,4.249113,9.489268,-2.120183,5.365796,-1.899971,1.931320,5.090871,-11.404859,-4.184267,15.240741,7.892480,-6.227677,0.957332,-0.151071,-10.130178,-8.181277,0.820303,9.041758,7.951592
12.029419,8.934942,14.874295,12.682195,-2.264916,-9.274079,6.717616,-10.620269,-2.324994,2.349830,-7.456171,4.262680,9.531014,-2.111819,5.374724,-1.856539,1.977758,5.116169,-11.359411,-4.166258,15.270551,7.910458,-6.207867,0.988137,-0.103290,-10.112420,-8.149759,0.844913,9.072746,7.993598
12.034074,8.972345,14.896263,12.711261,-2.241537,-9.238585,6.756342,-10.581400,-2.315383,2.353334,-7.419488,4.276645,9.572654,-2.103405,5.383316,-1.813511,2.024497,5.141172,-11.313901,-4.147829,15.299826,7.928791,-6.187829,1.019491,-0.055403,-10.094343,-8.117188,0.869705,9.103441,8.035075
12.038760,9.009364,14.917836,12.739954,-2.218046,-9.202302,6.794885,-10.542974,-2.306221,2.356380,-7.382574,4.291005,9.614188,-2.094941,5.391574,-1.770887,2.071538,5.165880,-11.268330,-4.128979,15.328565,7.947479,-6.167564,1.051394,-0.007411,-10.075947,-8.083566,0.894679,9.133843,8.076023
12.043475,9.045997,14.939016,12.768274,-2.194444,-9.165230,6.833243,-10.504990,-2.297507,2.358968,-7.345426,4.305763,9.655615,-2.086427,5.399496,-1.728666,2.118880,5.190294,-11.222698,-4.109709,15.356767,7.966522,-6.147071,1.083845,0.040686,-10.057232,-8.048892,0.919835,9.163953,8.116443
12.048220,9.082247,14.959801,12.796221,-2.170731,-9.127370,6.871416,-10.467448,-2.289241,2.361099,-7.308045,4.320917,9.696936,-2.077864,5.407082,-1.686849,2.166524,5.214413,-11.177004,-4.090018,15.384434,7.985919,-6.126350,1.116845,0.088889,-10.038197,-8.013167,0.945173,9.193770,8.156334
12.052996,9.118111,14.980193,12.823795,-2.146907,-9.088721,6.909406,-10.430348,-2.281424,2.362773,-7.270432,4.336468,9.738150,-2.069251,5.414334,-1.645435,2.214470,5.238238,-11.131249,-4.069906,15.411565,8.005672,-6.105401,1.150394,0.137197,-10.018844,-7.976389,0.970693,9.223293,8.195695
12.057814,9.153581,15.000200,12.850996,-2.122966,-9.049339,6.947211,-10.393558,-2.273947,2.364012,-7.232612,4.352399,9.779257,-2.060572,5.421322,-1.604376,2.262685,5.261791,-11.085388,-4.049357,15.438163,8.025702,-6.084219,1.184434,0.185606,-9.999173,-7.938722,0.996329,9.252527,8.234509
