-1.286241,0.266309,2.490467,8.400139,14.092744,-11.226432,2.565062,-1.552259,4.228359,-13.884818,-11.453773,-0.724741,-7.965709,3.717196,5.150733,-14.538639,-0.549843,-5.550769,10.041979,9.255496
-1.246380,0.304527,2.510633,8.414645,14.113158,-11.206132,2.576668,-1.529777,4.240275,-13.844586,-11.403286,-0.688716,-7.920894,3.724294,5.190901,-14.526735,-0.533230,-5.523751,10.084064,9.256967
-1.206660,0.343222,2.530471,8.428556,14.132727,-11.185589,2.586937,-1.507404,4.252024,-13.803523,-11.352170,-0.652785,-7.875190,3.732358,5.231180,-14.513936,-0.517232,-5.496511,10.125619,9.257932
-1.167081,0.382396,2.549978,8.441871,14.151454,-11.164801,2.595871,-1.485138,4.263606,-13.761630,-11.300427,-0.616946,-7.828598,3.741390,5.271573,-14.500243,-0.501848,-5.469049,10.166644,9.258391
-1.127643,0.422048,2.569157,8.454592,14.169336,-11.143770,2.603470,-1.462981,4.275021,-13.718905,-11.248057,-0.581200,-7.781118,3.751387,5.312078,-14.485655,-0.487079,-5.441366,10.207138,9.258345
-1.088346,0.462177,2.588006,8.466718,14.186375,-11.122495,2.609733,-1.440931,4.286268,-13.675350,-11.195058,-0.545547,-7.732749,3.762352,5.352695,-14.470173,-0.472925,-5.413461,10.247102,9.257792
-1.049207,0.502695,2.606584,8.478261,14.202578,-11.100940,2.614952,-1.418995,4.297363,-13.630975,-11.141455,-0.509979,-7.683534,3.774004,5.393371,-14.453800,-0.459311,-5.385336,10.286538,9.256752
-1.010226,0.543602,2.624892,8.489223,14.217946,-11.079106,2.619128,-1.397173,4.308306,-13.585781,-11.087248,-0.474495,-7.633473,3.786341,5.434106,-14.436535,-0.446238,-5.356989,10.325445,9.255225
-0.971404,0.584898,2.642929,8.499603,14.232478,-11.056991,2.622260,-1.375464,4.319096,-13.539768,-11.032435,-0.439096,-7.582565,3.799366,5.474900,-14.418380,-0.433706,-5.328421,10.363824,9.253211
-0.932739,0.626582,2.660696,8.509401,14.246175,-11.034597,2.624348,-1.353869,4.329734,-13.492935,-10.977017,-0.403782,-7.530811,3.813076,5.515753,-14.399334,-0.421714,-5.299633,10.401675,9.250710
-0.894233,0.668655,2.678192,8.518617,14.259037,-11.011923,2.625393,-1.332387,4.340220,-13.445283,-10.920995,-0.368553,-7.478210,3.827474,5.556665,-14.379397,-0.410263,-5.270624,10.438997,9.247722
-0.855902,0.711027,2.695471,8.527268,14.271072,-10.988928,2.625611,-1.311024,4.350568,-13.396824,-10.864398,-0.333401,-7.424805,3.842351,5.597589,-14.358574,-0.399280,-5.241395,10.475794,9.244269
-0.817747,0.753698,2.712535,8.535352,14.282283,-10.965613,2.625001,-1.289779,4.360778,-13.347558,-10.807227,-0.298325,-7.370596,3.857708,5.638525,-14.336866,-0.388763,-5.211946,10.512064,9.240350
-0.779767,0.796669,2.729382,8.542871,14.292667,-10.941978,2.623564,-1.268653,4.370852,-13.297485,-10.749481,-0.263327,-7.315582,3.873545,5.679473,-14.314272,-0.378715,-5.182278,10.547808,9.235965
-0.741963,0.839939,2.746013,8.549824,14.302227,-10.918023,2.621300,-1.247645,4.380787,-13.246606,-10.691160,-0.228405,-7.259765,3.889862,5.720432,-14.290792,-0.369134,-5.152390,10.583026,9.231114
