-4.067904,0.991088,-8.080726,9.358019,6.845078,-13.067521,-11.895709,-4.301675,9.722046,14.279376,9.827278,13.926021,6.127450,-5.001312,-12.377454,11.705275,10.895233,-8.538083,4.306831,3.456808,-2.019970,-10.308945,8.610550,-7.908724,-5.777631,-10.298576,8.762797,13.917766,-4.655366,3.744383
-4.025115,1.009190,-8.041781,9.391280,6.887304,-13.061846,-11.847270,-4.296225,9.768829,14.282960,9.856421,13.972941,6.150171,-4.998900,-12.376416,11.744768,10.930221,-8.529855,4.325970,3.467175,-2.009455,-10.261561,8.655377,-7.897342,-5.760525,-10.272409,8.769060,13.957519,-4.654630,3.744663
-3.981622,1.027273,-8.003315,9.423689,6.926893,-13.055916,-11.798791,-4.290128,9.815116,14.286167,9.885320,14.019504,6.172432,-4.995235,-12.375550,11.783865,10.965210,-8.520968,4.344885,3.477155,-1.998440,-10.215371,8.700024,-7.883464,-5.743791,-10.245656,8.777600,13.996992,-4.653985,3.744745
-3.937425,1.045337,-7.965326,9.455245,6.963845,-13.049729,-11.750274,-4.283384,9.860906,14.288996,9.913973,14.065710,6.194231,-4.990316,-12.374856,11.822567,11.000199,-8.511422,4.363577,3.486746,-1.986926,-10.170375,8.744490,-7.867090,-5.727428,-10.218316,8.788417,14.036187,-4.653432,3.744628
-3.892524,1.063382,-7.927816,9.485948,6.998160,-13.043286,-11.701718,-4.275993,9.906200,14.291449,9.942382,14.111558,6.215569,-4.984144,-12.374333,11.860873,11.035189,-8.501216,4.382046,3.495949,-1.974911,-10.126574,8.788775,-7.848220,-5.711437,-10.190389,8.801513,14.075103,-4.652971,3.744313
-3.846918,1.081408,-7.890784,9.515798,7.029838,-13.036587,-11.653123,-4.267955,9.950997,14.293523,9.970546,14.157048,6.236446,-4.976719,-12.373982,11.898783,11.070179,-8.490351,4.400291,3.504764,-1.962396,-10.083967,8.832878,-7.826855,-5.695817,-10.161877,8.816886,14.113739,-4.652601,3.743799
-3.800761,1.099420,-7.854193,9.544890,7.059690,-13.029586,-11.604524,-4.259270,9.995297,14.295254,9.998456,14.202170,6.256893,-4.968093,-12.373696,11.936298,11.105077,-8.478799,4.418320,3.513217,-1.949409,-10.042158,8.876746,-7.803500,-5.680443,-10.132823,8.833717,14.152085,-4.652287,3.743125
-3.754053,1.117419,-7.818044,9.573223,7.087714,-13.022284,-11.555920,-4.249939,10.039100,14.296640,10.026114,14.246923,6.276910,-4.958267,-12.373477,11.973418,11.139883,-8.466559,4.436132,3.521308,-1.935949,-10.001149,8.920377,-7.778155,-5.665315,-10.103228,8.852007,14.190140,-4.652026,3.742291
-3.706793,1.135404,-7.782336,9.600797,7.113911,-13.014679,-11.507311,-4.239962,10.082405,14.297681,10.053519,14.291307,6.296496,-4.947242,-12.373324,12.010142,11.174597,-8.453632,4.453727,3.529037,-1.922017,-9.960939,8.963772,-7.750821,-5.650432,-10.073092,8.871756,14.227903,-4.651821,3.741298
-3.658981,1.153375,-7.747070,9.627613,7.138282,-13.006773,-11.458698,-4.229338,10.125212,14.298378,10.080670,14.335322,6.315652,-4.935016,-12.373237,12.046471,11.209218,-8.440018,4.471105,3.536403,-1.907612,-9.921527,9.006930,-7.721497,-5.635795,-10.042416,8.892963,14.265376,-4.651670,3.740144
-3.610618,1.171332,-7.712245,9.653670,7.160826,-12.998565,-11.410080,-4.218067,10.167523,14.298731,10.107569,14.378969,6.334378,-4.921590,-12.373217,12.082405,11.243747,-8.425717,4.488267,3.543408,-1.892734,-9.882914,9.049852,-7.690183,-5.621404,-10.011198,8.915629,14.302557,-4.651574,3.738831
-3.561836,1.189285,-7.677805,9.679043,7.182049,-12.990019,-11.361483,-4.206154,10.209335,14.298778,10.134205,14.422237,6.352700,-4.907039,-12.373177,12.117944,11.278114,-8.410709,4.505218,3.550077,-1.877410,-9.844816,9.092482,-7.657255,-5.607158,-9.979478,8.939241,14.339436,-4.651496,3.737393
-3.512634,1.207234,-7.643750,9.703730,7.201952,-12.981133,-11.312907,-4.193597,10.250650,14.298520,10.160580,14.465128,6.370618,-4.891361,-12.373119,12.153090,11.312318,-8.394994,4.521957,3.556411,-1.861640,-9.807233,9.134821,-7.622713,-5.593057,-9.947255,8.963800,14.376012,-4.651437,3.735831
-3.463013,1.225179,-7.610079,9.727734,7.220535,-12.971908,-11.264352,-4.180398,10.291467,14.297957,10.186692,14.507642,6.388131,-4.874557,-12.373043,12.187841,11.346359,-8.378572,4.538485,3.562408,-1.845424,-9.770164,9.176868,-7.586556,-5.579101,-9.914529,8.989305,14.412286,-4.651397,3.734145
-3.412972,1.243120,-7.576794,9.751052,7.237798,-12.962344,-11.215817,-4.166556,10.331786,14.297088,10.212541,14.549777,6.405241,-4.856628,-12.372947,12.222198,11.380237,-8.361443,4.554802,3.568070,-1.828763,-9.733610,9.218624,-7.548784,-5.565291,-9.881300,9.015757,14.448256,-4.651376,3.732335
-3.362512,1.261057,-7.543894,9.773686,7.253740,-12.952441,-11.167303,-4.152071,10.371607,14.295914,10.238129,14.591535,6.421947,-4.837572,-12.372833,12.256161,11.413953,-8.343607,4.570908,3.573396,-1.811655,-9.697570,9.260088,-7.509399,-5.551625,-9.847568,9.043156,14.483924,-4.651374,3.730400
-3.311749,1.279008,-7.511312,9.795695,7.268690,-12.942169,-11.118823,-4.136949,10.410931,14.294479,10.263438,14.632908,6.438271,-4.817470,-12.372629,12.289731,11.447453,-8.325056,4.586806,3.578408,-1.794127,-9.661839,9.301205,-7.468680,-5.538024,-9.813366,9.071166,14.519278,-4.651357,3.728377
-3.260683,1.296975,-7.479046,9.817078,7.282647,-12.931528,-11.070379,-4.121192,10.449756,14.292784,10.288469,14.673896,6.454215,-4.796321,-12.372336,12.322910,11.480737,-8.305791,4.602498,3.583107,-1.776178,-9.626417,9.341975,-7.426628,-5.524487,-9.778694,9.099789,14.554317,-4.651326,3.726266
-3.209316,1.314957,-7.447098,9.837836,7.295612,-12.920518,-11.021968,-4.104798,10.488084,14.290828,10.313221,14.714499,6.469777,-4.774124,-12.371952,12.355697,11.513805,-8.285812,4.617983,3.587491,-1.757808,-9.591304,9.382398,-7.383244,-5.511015,-9.743550,9.129024,14.589043,-4.651281,3.724067
-3.157645,1.332954,-7.415468,9.857968,7.307585,-12.909138,-10.973593,-4.087768,10.525914,14.288611,10.337695,14.754716,6.484959,-4.750881,-12.371479,12.388091,11.546656,-8.265118,4.633260,3.591561,-1.739017,-9.556500,9.422473,-7.338527,-5.497607,-9.707937,9.158871,14.623454,-4.651222,3.721780
-3.105673,1.350966,-7.384154,9.877475,7.318565,-12.897390,-10.925252,-4.070102,10.563245,14.286134,10.361891,14.794548,6.499760,-4.726591,-12.370916,12.420094,11.579291,-8.243709,4.648331,3.595318,-1.719806,-9.522005,9.462202,-7.292478,-5.484264,-9.671852,9.189330,14.657551,-4.651149,3.719405
-3.053503,1.369025,-7.353088,9.896406,7.328776,-12.885247,-10.876947,-4.051808,10.600079,14.283445,10.385787,14.833989,6.514200,-4.701337,-12.370202,12.451708,11.611669,-8.221592,4.663198,3.598786,-1.700198,-9.487667,9.501527,-7.245311,-5.470920,-9.635325,9.220167,14.691323,-4.651033,3.716975
-3.001136,1.387129,-7.322268,9.914759,7.338219,-12.872710,-10.828679,-4.032888,10.636415,14.280546,10.409383,14.873038,6.528280,-4.675119,-12.369338,12.482933,11.643791,-8.198766,4.677862,3.601966,-1.680192,-9.453488,9.540449,-7.197026,-5.457575,-9.598354,9.251382,14.724770,-4.650872,3.714490
-2.948573,1.405278,-7.291696,9.932535,7.346894,-12.859778,-10.780447,-4.013340,10.672253,14.277436,10.432680,14.911696,6.542001,-4.647937,-12.368323,12.513770,11.675655,-8.175232,4.692322,3.604858,-1.659788,-9.419466,9.578967,-7.147624,-5.444230,-9.560941,9.282974,14.757891,-4.650668,3.711950
-2.895812,1.423474,-7.261370,9.949734,7.354801,-12.846453,-10.732251,-3.993165,10.707593,14.274114,10.455677,14.949963,6.555361,-4.619791,-12.367156,12.544217,11.707263,-8.150989,4.706578,3.607462,-1.638988,-9.385603,9.617081,-7.097104,-5.430885,-9.523084,9.314945,14.790688,-4.650420,3.709355
-2.842855,1.441716,-7.231291,9.966357,7.361938,-12.832733,-10.684092,-3.972364,10.742435,14.270582,10.478374,14.987837,6.568361,-4.590681,-12.365840,12.574276,11.738613,-8.126037,4.720630,3.609777,-1.617790,-9.351897,9.654792,-7.045467,-5.417538,-9.484783,9.347293,14.823159,-4.650128,3.706706
-2.789797,1.460038,-7.201394,9.982443,7.368468,-12.818594,-10.635959,-3.950946,10.776779,14.266892,10.500755,15.025315,6.581019,-4.560690,-12.364320,12.603951,11.769676,-8.100396,4.734482,3.611827,-1.596213,-9.318240,9.692044,-6.992878,-5.404139,-9.446064,9.379854,14.855295,-4.649766,3.704031
-2.736638,1.478439,-7.171680,9.997992,7.374391,-12.804035,-10.587854,-3.928913,10.810625,14.263044,10.522818,15.062397,6.593337,-4.529818,-12.362596,12.633242,11.800450,-8.074064,4.748132,3.613610,-1.574257,-9.284632,9.728835,-6.939340,-5.390687,-9.406924,9.412625,14.887096,-4.649335,3.701330
-2.683379,1.496920,-7.142149,10.013005,7.379706,-12.789058,-10.539775,-3.906263,10.843972,14.259038,10.544565,15.099082,6.605313,-4.498066,-12.360670,12.662148,11.830937,-8.047043,4.761581,3.615127,-1.551923,-9.251072,9.765167,-6.884850,-5.377181,-9.367364,9.445608,14.918561,-4.648834,3.698604
-2.630020,1.515481,-7.112800,10.027482,7.384413,-12.773661,-10.491724,-3.882998,10.876822,14.254875,10.565995,15.135370,6.616948,-4.465433,-12.358540,12.690671,11.861135,-8.019332,4.774828,3.616377,-1.529209,-9.217561,9.801038,-6.829410,-5.363623,-9.327385,9.478803,14.949690,-4.648263,3.695853
-2.576560,1.534122,-7.083633,10.041422,7.388512,-12.757844,-10.443699,-3.859117,10.909174,14.250553,10.587108,15.171261,6.628241,-4.431919,-12.356207,12.718809,11.891045,-7.990931,4.787875,3.617362,-1.506116,-9.184098,9.836450,-6.773020,-5.350011,-9.286986,9.512210,14.980485,-4.647622,3.693076
-2.523091,1.552879,-7.054587,10.054860,7.392126,-12.741591,-10.395683,-3.834632,10.941027,14.246129,10.607892,15.206752,6.639210,-4.397604,-12.353625,12.746568,11.920643,-7.961869,4.800723,3.618100,-1.482657,-9.150606,9.871349,-6.715809,-5.336304,-9.246188,9.545707,15.010934,-4.646890,3.690297
