10.430860,-7.547388,-1.189642,-2.241722,-6.579730,8.156497,-3.182884,-5.000017,2.971350,14.261897,1.371896,14.384287,-12.929063,13.961785,-9.977537,12.520761,3.133272,6.454316,13.284977,-3.394414
10.479101,-7.506916,-1.183838,-2.201463,-6.532142,8.157104,-3.156225,-4.969124,2.999725,14.283380,1.391866,14.403422,-12.883517,13.994824,-9.973091,12.526096,3.174658,6.493348,13.286985,-3.365806
10.526418,-7.465860,-1.177644,-2.160784,-6.483984,8.157457,-3.129431,-4.938057,3.028018,14.304327,1.411808,14.422109,-12.837102,14.027229,-9.967980,12.530620,3.216102,6.532133,13.288426,-3.336526
10.572810,-7.424221,-1.171059,-2.119688,-6.435257,8.157557,-3.102504,-4.906816,3.056230,14.324738,1.431720,14.440347,-12.789820,14.058999,-9.962204,12.534334,3.257602,6.570672,13.289301,-3.306575
10.618277,-7.381999,-1.164083,-2.078173,-6.385960,8.157403,-3.075442,-4.875402,3.084362,14.344613,1.451604,14.458138,-12.741669,14.090136,-9.955764,12.537236,3.299159,6.608964,13.289608,-3.275952
10.662819,-7.339193,-1.156718,-2.036240,-6.336094,8.156996,-3.048247,-4.843815,3.112413,14.363953,1.471458,14.475480,-12.692650,14.120638,-9.948659,12.539328,3.340774,6.647009,13.289349,-3.244659
10.706412,-7.295814,-1.148973,-1.993896,-6.285692,8.156354,-3.020906,-4.812025,3.140373,14.382760,1.491278,14.492398,-12.642783,14.150517,-9.940865,12.540634,3.382440,6.684809,13.288536,-3.212727
10.749056,-7.251862,-1.140851,-1.951140,-6.234754,8.155479,-2.993418,-4.780033,3.168241,14.401035,1.511062,14.508892,-12.592068,14.179772,-9.932381,12.541155,3.424157,6.722363,13.287169,-3.180155
10.790751,-7.207336,-1.132350,-1.907974,-6.183281,8.154370,-2.965785,-4.747839,3.196018,14.418779,1.530812,14.524961,-12.540504,14.208403,-9.923208,12.540890,3.465926,6.759672,13.285247,-3.146945
10.831497,-7.162236,-1.123472,-1.864396,-6.131272,8.153026,-2.938005,-4.715442,3.223703,14.435991,1.550527,14.540605,-12.488092,14.236410,-9.913345,12.539840,3.507746,6.796736,13.282771,-3.113096
10.871294,-7.116563,-1.114215,-1.820407,-6.078727,8.151449,-2.910080,-4.682843,3.251297,14.452670,1.570207,14.555826,-12.434832,14.263794,-9.902793,12.538004,3.549617,6.833554,13.279741,-3.078609
10.910124,-7.070327,-1.104592,-1.776020,-6.025677,8.149657,-2.881998,-4.650011,3.278788,14.468822,1.589847,14.570642,-12.380750,14.290564,-9.891533,12.535406,3.591541,6.870134,13.276170,-3.043514
10.947987,-7.023527,-1.094603,-1.731233,-5.972121,8.147651,-2.853760,-4.616944,3.306176,14.484444,1.609445,14.585054,-12.325845,14.316722,-9.879566,12.532046,3.633516,6.906474,13.272059,-3.007812
10.984882,-6.976164,-1.084249,-1.686047,-5.918060,8.145432,-2.825366,-4.583644,3.333462,14.499538,1.629003,14.599061,-12.270118,14.342266,-9.866892,12.527923,3.675543,6.942574,13.267407,-2.971504
11.020811,-6.928237,-1.073529,-1.640462,-5.863493,8.142998,-2.796815,-4.550111,3.360645,14.514103,1.648521,14.612665,-12.213569,14.367198,-9.853510,12.523038,3.717622,6.978436,13.262215,-2.934588
11.055772,-6.879747,-1.062443,-1.594478,-5.808421,8.140350,-2.768108,-4.516343,3.387725,14.528139,1.667998,14.625864,-12.156198,14.391517,-9.839422,12.517391,3.759753,7.014058,13.256482,-2.897066
11.089754,-6.830704,-1.051007,-1.548113,-5.752878,8.137509,-2.739236,-4.482316,3.414699,14.541649,1.687432,14.638675,-12.098029,14.415234,-9.824613,12.511007,3.801937,7.049455,13.250224,-2.858967
11.122759,-6.781108,-1.039223,-1.501367,-5.696865,8.134475,-2.710199,-4.448029,3.441565,14.554634,1.706825,14.651098,-12.039061,14.438349,-9.809084,12.503886,3.844174,7.084625,13.243441,-2.820293
11.154785,-6.730959,-1.027088,-1.454241,-5.640380,8.131248,-2.680998,-4.413483,3.468325,14.567092,1.726175,14.663132,-11.979296,14.460862,-9.792836,12.496028,3.886465,7.119569,13.236132,-2.781043
11.185833,-6.680256,-1.014604,-1.406734,-5.583426,8.127828,-2.651632,-4.378677,3.494978,14.579025,1.745483,14.674778,-11.918732,14.482774,-9.775868,12.487433,3.928808,7.154286,13.228297,-2.741217
11.215902,-6.629000,-1.001771,-1.358847,-5.526000,8.124215,-2.622102,-4.343611,3.521523,14.590431,1.764749,14.686036,-11.857371,14.504084,-9.758180,12.478101,3.971204,7.188778,13.219938,-2.700815
11.244990,-6.577202,-0.988601,-1.310594,-5.468137,8.120432,-2.592402,-4.308263,3.547957,14.601315,1.783971,14.696917,-11.795236,14.524803,-9.739763,12.468059,4.013655,7.223052,13.211069,-2.659867
11.273095,-6.524861,-0.975096,-1.261976,-5.409836,8.116477,-2.562532,-4.272633,3.574279,14.611675,1.803149,14.707421,-11.732328,14.544933,-9.720618,12.457307,4.056159,7.257110,13.201690,-2.618373
11.300219,-6.471978,-0.961255,-1.212993,-5.351096,8.112351,-2.532492,-4.236721,3.600489,14.621511,1.822283,14.717548,-11.668648,14.564472,-9.700745,12.445845,4.098719,7.290950,13.191803,-2.576332
11.326361,-6.418552,-0.947079,-1.163644,-5.291919,8.108055,-2.502282,-4.200527,3.626587,14.630824,1.841374,14.727298,-11.604194,14.583420,-9.680143,12.433673,4.141332,7.324573,13.181406,-2.533746
11.351521,-6.364583,-0.932566,-1.113931,-5.232304,8.103588,-2.471902,-4.164051,3.652573,14.639614,1.860420,14.736671,-11.538967,14.601779,-9.658813,12.420791,4.184000,7.357979,13.170501,-2.490613
11.375703,-6.310083,-0.917730,-1.063868,-5.172279,8.098973,-2.441351,-4.127274,3.678437,14.647883,1.879424,14.745681,-11.472992,14.619558,-9.636749,12.407227,4.226718,7.391171,13.159108,-2.446963
11.398907,-6.255051,-0.902572,-1.013455,-5.111843,8.094210,-2.410628,-4.090196,3.704180,14.655632,1.898384,14.754326,-11.406269,14.636759,-9.613952,12.392981,4.269488,7.424147,13.147228,-2.402794
11.421134,-6.199488,-0.887090,-0.962692,-5.050997,8.089300,-2.379734,-4.052817,3.729802,14.662860,1.917302,14.762607,-11.338798,14.653381,-9.590421,12.378052,4.312308,7.456908,13.134862,-2.358108
11.442382,-6.143393,-0.871285,-0.911580,-4.989741,8.084242,-2.348668,-4.015138,3.755303,14.669568,1.936176,14.770525,-11.270579,14.669424,-9.566156,12.362442,4.355178,7.489454,13.122009,-2.312904
11.462653,-6.086767,-0.855157,-0.860119,-4.928074,8.079036,-2.317430,-3.977158,3.780682,14.675755,1.955007,14.778079,-11.201612,14.684888,-9.541158,12.346150,4.398099,7.521784,13.108669,-2.267182
11.481958,-6.029620,-0.838718,-0.808319,-4.866018,8.073707,-2.286024,-3.938866,3.805927,14.681425,1.973800,14.785278,-11.131928,14.699785,-9.515423,12.329205,4.441063,7.553901,13.094870,-2.220969
11.500296,-5.971953,-0.821967,-0.756182,-4.803574,8.068255,-2.254448,-3.900261,3.831039,14.686578,1.992554,14.792122,-11.061527,14.714115,-9.488953,12.311608,4.484068,7.585804,13.080612,-2.174265
11.517668,-5.913767,-0.804905,-0.703706,-4.740740,8.062679,-2.222703,-3.861344,3.856017,14.691213,2.011270,14.798613,-10.990409,14.727877,-9.461747,12.293359,4.527114,7.617493,13.065896,-2.127069
11.534074,-5.855060,-0.787531,-0.650892,-4.677517,8.056980,-2.190790,-3.822114,3.880861,14.695331,2.029947,14.804748,-10.918573,14.741072,-9.433805,12.274458,4.570203,7.648967,13.050721,-2.079382
11.549513,-5.795832,-0.769846,-0.597741,-4.613904,8.051157,-2.158707,-3.782572,3.905572,14.698932,2.048586,14.810529,-10.846021,14.753699,-9.405127,12.254904,4.613334,7.680227,13.035087,-2.031204
11.564004,-5.736097,-0.751860,-0.544264,-4.549920,8.045236,-2.126462,-3.742706,3.930135,14.702019,2.067195,14.815959,-10.772787,14.765770,-9.375714,12.234731,4.656498,7.711277,13.019020,-1.982560
11.577546,-5.675854,-0.733574,-0.490461,-4.485565,8.039216,-2.094055,-3.702518,3.954551,14.704594,2.085774,14.821037,-10.698871,14.777285,-9.345564,12.213937,4.699696,7.742117,13.002520,-1.933450
11.590140,-5.615103,-0.714986,-0.436334,-4.420837,8.033098,-2.061487,-3.662006,3.978820,14.706654,2.104324,14.825764,-10.624274,14.788243,-9.314679,12.192523,4.742928,7.772746,12.985586,-1.883874
11.601786,-5.553843,-0.696098,-0.381880,-4.355737,8.026882,-2.028757,-3.621171,4.002942,14.708202,2.122844,14.830139,-10.548996,14.798646,-9.283058,12.170489,4.786194,7.803165,12.968219,-1.833831
11.612484,-5.492076,-0.676909,-0.327102,-4.290265,8.020567,-1.995864,-3.580014,4.026916,14.709236,2.141334,14.834163,-10.473036,14.808492,-9.250701,12.147834,4.829493,7.833374,12.950419,-1.783323
11.622257,-5.429817,-0.657428,-0.272021,-4.224444,8.014187,-1.962823,-3.538523,4.050728,14.709762,2.159813,14.837834,-10.396429,14.817794,-9.217607,12.124594,4.872815,7.863374,12.932217,-1.732372
11.631105,-5.367067,-0.637657,-0.216637,-4.158272,8.007744,-1.929633,-3.496700,4.074378,14.709779,2.178279,14.841152,-10.319175,14.826550,-9.183774,12.100769,4.916158,7.893167,12.913612,-1.680978
11.639028,-5.303826,-0.617593,-0.160951,-4.091750,8.001236,-1.896293,-3.454545,4.097865,14.709288,2.196733,14.844117,-10.241274,14.834761,-9.149204,12.076357,4.959524,7.922751,12.894605,-1.629142
11.646027,-5.240094,-0.597239,-0.104963,-4.024879,7.994664,-1.862805,-3.412057,4.121190,14.708288,2.215175,14.846729,-10.162727,14.842427,-9.113897,12.051360,5.002912,7.952127,12.875197,-1.576864
11.652101,-5.175870,-0.576593,-0.048672,-3.957657,7.988028,-1.829167,-3.369236,4.144353,14.706780,2.233604,14.848989,-10.083532,14.849548,-9.077852,12.025777,5.046322,7.981296,12.855386,-1.524143
11.657279,-5.111171,-0.555665,0.007902,-3.890109,7.981357,-1.795411,-3.326075,4.167337,14.704769,2.252048,14.850891,-10.003727,14.856135,-9.041071,11.999645,5.089739,8.010262,12.835203,-1.471003
