-4.664850,-2.684818,7.553027,4.035930,-10.855983,6.575321,-8.919140,-5.170546,10.298388,-3.612082,4.000973,-13.438861,-14.819098,-7.421339,13.365050,-10.953051,-1.542873,14.468587,-13.567777,1.175271,10.839027,3.762487,14.250963,4.476909,9.571471
-4.635718,-2.681889,7.558952,4.047096,-10.835621,6.585565,-8.886901,-5.154989,10.306981,-3.584728,4.034603,-13.418161,-14.811152,-7.378172,13.375087,-10.931026,-1.512806,14.479031,-13.521044,1.202489,10.852753,3.791823,14.290545,4.488131,9.583450
-4.606437,-2.678564,7.564751,4.057970,-10.814108,6.595506,-8.854127,-5.139347,10.314975,-3.557116,4.067745,-13.397300,-14.802792,-7.334834,13.384307,-10.908501,-1.482885,14.488955,-13.473684,1.229685,10.865887,3.821428,14.329956,4.499099,9.595034
-4.577006,-2.674842,7.570424,4.068553,-10.791444,6.605145,-8.820819,-5.123620,10.322371,-3.529244,4.100396,-13.376277,-14.794018,-7.291324,13.392711,-10.885476,-1.453110,14.498359,-13.425695,1.256860,10.878430,3.851304,14.369196,4.509815,9.606225
-4.547426,-2.670725,7.575970,4.078844,-10.767628,6.614481,-8.786976,-5.107808,10.329169,-3.501114,4.132558,-13.355093,-14.784830,-7.247643,13.400300,-10.861949,-1.423481,14.507243,-13.377079,1.284013,10.890382,3.881451,14.408265,4.520278,9.617022
-4.517696,-2.666212,7.581389,4.088844,-10.742662,6.623515,-8.752599,-5.091910,10.335368,-3.472724,4.164231,-13.333746,-14.775229,-7.203789,13.407073,-10.837922,-1.393998,14.515608,-13.327835,1.311143,10.901744,3.911868,14.447163,4.530489,9.627425
-4.487829,-2.661266,7.586739,4.098557,-10.716650,6.632253,-8.717691,-5.075907,10.340975,-3.444081,4.195359,-13.312201,-14.765162,-7.159791,13.413073,-10.813400,-1.364622,14.523457,-13.277973,1.338213,10.912564,3.942506,14.485815,4.540459,9.637447
-4.457825,-2.655887,7.592019,4.107984,-10.689591,6.640698,-8.682253,-5.059798,10.345992,-3.415183,4.225941,-13.290457,-14.754629,-7.115646,13.418301,-10.788383,-1.335352,14.530791,-13.227495,1.365221,10.922842,3.973365,14.524222,4.550190,9.647086
-4.427683,-2.650074,7.597228,4.117124,-10.661487,6.648848,-8.646285,-5.043583,10.350418,-3.386031,4.255979,-13.268513,-14.743630,-7.071355,13.422756,-10.762871,-1.306189,14.537611,-13.176399,1.392168,10.932580,4.004447,14.562383,4.559681,9.656343
-4.397403,-2.643829,7.602368,4.125978,-10.632336,6.656703,-8.609787,-5.027263,10.354252,-3.356624,4.285471,-13.246370,-14.732166,-7.026919,13.426438,-10.736865,-1.277133,14.543915,-13.124687,1.419054,10.941776,4.035749,14.600298,4.568932,9.665219
-4.366986,-2.637150,7.607438,4.134545,-10.602140,6.664264,-8.572758,-5.010837,10.357496,-3.326962,4.314419,-13.224028,-14.720236,-6.982337,13.429348,-10.710363,-1.248183,14.549704,-13.072357,1.445878,10.950431,4.067274,14.637968,4.577944,9.673712
-4.336449,-2.630006,7.612493,4.142833,-10.570995,6.671537,-8.535206,-4.994291,10.360159,-3.297049,4.342773,-13.201449,-14.707799,-6.937641,13.431523,-10.683374,-1.219302,14.554981,-13.019420,1.472614,10.958592,4.098974,14.675323,4.586734,9.681836
-4.305793,-2.622395,7.617534,4.150843,-10.538903,6.678522,-8.497130,-4.977625,10.362240,-3.266884,4.370534,-13.178634,-14.694855,-6.892832,13.432965,-10.655896,-1.190491,14.559747,-12.965877,1.499263,10.966259,4.130850,14.712364,4.595302,9.689592
-4.275016,-2.614319,7.622561,4.158574,-10.505862,6.685220,-8.458532,-4.960840,10.363741,-3.236467,4.397702,-13.155583,-14.681405,-6.847910,13.433673,-10.627931,-1.161750,14.564002,-12.911728,1.525824,10.973432,4.162902,14.749091,4.603649,9.696979
-4.244119,-2.605776,7.627573,4.166027,-10.471874,6.691630,-8.419409,-4.943935,10.364660,-3.205798,4.424276,-13.132295,-14.667448,-6.802873,13.433646,-10.599478,-1.133078,14.567746,-12.856972,1.552297,10.980111,4.195130,14.785504,4.611774,9.703998
-4.213102,-2.596767,7.632571,4.173201,-10.436937,6.697753,-8.379764,-4.926910,10.364999,-3.174877,4.450257,-13.108770,-14.652984,-6.757723,13.432886,-10.570536,-1.104476,14.570978,-12.801609,1.578683,10.986295,4.227534,14.821602,4.619678,9.710648
