-9.145463,2.790073,-11.981498,5.124034,12.176677,-10.549582,9.759687,13.240113,-1.994956,13.172872,-13.008256,-14.603289,-12.166954,11.769569,-11.162083,-4.850118,0.402865,3.918002,1.547579,9.753006
-9.121160,2.797965,-11.939766,5.124120,12.202905,-10.527755,9.799477,13.255412,-1.945904,13.209258,-12.964619,-14.595064,-12.141957,11.776482,-11.139832,-4.810357,0.436583,3.955801,1.560915,9.789025
-9.096079,2.806504,-11.897367,5.124000,12.228373,-10.504055,9.837212,13.269976,-1.896943,13.244776,-12.921435,-14.586123,-12.116228,11.784035,-11.116829,-4.770291,0.469461,3.993370,1.573997,9.824426
-9.070218,2.815690,-11.854301,5.123672,12.253079,-10.478482,9.872893,13.283805,-1.848072,13.279427,-12.878704,-14.576467,-12.089767,11.792229,-11.093073,-4.729921,0.501498,4.030710,1.586824,9.859208
-9.043578,2.825523,-11.810568,5.123138,12.277024,-10.451037,9.906520,13.296898,-1.799292,13.313209,-12.836425,-14.566095,-12.062574,11.801063,-11.068564,-4.689247,0.532694,4.067820,1.599396,9.893373
-9.016158,2.836003,-11.766168,5.122397,12.300207,-10.421718,9.938093,13.309257,-1.750602,13.346123,-12.794599,-14.555007,-12.034649,11.810537,-11.043303,-4.648268,0.563049,4.104701,1.611714,9.926920
-8.987954,2.846975,-11.721107,5.121458,12.322634,-10.390801,9.967989,13.320897,-1.702023,13.378173,-12.752981,-14.543201,-12.005987,11.820286,-11.017311,-4.606990,0.592729,4.141353,1.623792,9.959845
-8.958965,2.858441,-11.675387,5.120321,12.344305,-10.358284,9.996208,13.331820,-1.653553,13.409360,-12.711570,-14.530676,-11.976588,11.830309,-10.990589,-4.565413,0.621734,4.177777,1.635630,9.992148
-8.929190,2.870399,-11.629007,5.118985,12.365219,-10.324168,10.022749,13.342025,-1.605192,13.439682,-12.670367,-14.517432,-11.946450,11.840605,-10.963136,-4.523538,0.650063,4.213971,1.647229,10.023829
-8.898631,2.882850,-11.581966,5.117451,12.385378,-10.288452,10.047614,13.351513,-1.556942,13.469140,-12.629372,-14.503470,-11.915576,11.851175,-10.934953,-4.481363,0.677717,4.249937,1.658588,10.054888
-8.867288,2.895793,-11.534266,5.115719,12.404780,-10.251137,10.070801,13.360283,-1.508801,13.497735,-12.588584,-14.488788,-11.883963,11.862020,-10.906039,-4.438889,0.704696,4.285675,1.669707,10.085325
-8.835153,2.909111,-11.485920,5.113796,12.423432,-10.212440,10.092568,13.368354,-1.460792,13.525470,-12.547817,-14.473387,-11.851610,11.872894,-10.876414,-4.396122,0.731132,4.321185,1.680601,10.115138
-8.802227,2.922803,-11.436929,5.111683,12.441334,-10.172360,10.112914,13.375728,-1.412914,13.552347,-12.507070,-14.457264,-11.818516,11.883798,-10.846077,-4.353061,0.757023,4.356467,1.691270,10.144326
-8.768510,2.936870,-11.387292,5.109379,12.458487,-10.130897,10.131840,13.382403,-1.365167,13.578365,-12.466344,-14.440420,-11.784680,11.894733,-10.815030,-4.309707,0.782371,4.391523,1.701714,10.172889
-8.734003,2.951310,-11.337009,5.106884,12.474889,-10.088053,10.149346,13.388380,-1.317553,13.603525,-12.425638,-14.422855,-11.750104,11.905697,-10.783271,-4.266060,0.807176,4.426351,1.711933,10.200828
-8.698704,2.966125,-11.286080,5.104199,12.490542,-10.043826,10.165432,13.393659,-1.270069,13.627826,-12.384953,-14.404570,-11.714786,11.916691,-10.750801,-4.222119,0.831436,4.460952,1.721927,10.228143
-8.662608,2.981227,-11.234526,5.101330,12.505452,-9.998389,10.180282,13.398262,-1.222742,13.651275,-12.344146,-14.385562,-11.678727,11.927552,-10.717636,-4.177890,0.855256,4.495322,1.731711,10.254831
-8.625716,2.996616,-11.182346,5.098277,12.519620,-9.951744,10.193898,13.402188,-1.175572,13.673872,-12.303216,-14.365832,-11.641926,11.938278,-10.683777,-4.133373,0.878635,4.529462,1.741286,10.280893
-8.588026,3.012293,-11.129541,5.095041,12.533046,-9.903891,10.206280,13.405438,-1.128558,13.695617,-12.262165,-14.345380,-11.604383,11.948869,-10.649223,-4.088568,0.901573,4.563370,1.750651,10.306328
-8.549538,3.028256,-11.076109,5.091621,12.545730,-9.854828,10.217426,13.408012,-1.081701,13.716509,-12.220991,-14.324206,-11.566098,11.959327,-10.613975,-4.043476,0.924070,4.597048,1.759807,10.331137
-8.510254,3.044506,-11.022052,5.088017,12.557672,-9.804556,10.227338,13.409909,-1.035000,13.736550,-12.179695,-14.302310,-11.527071,11.969651,-10.578032,-3.998095,0.946126,4.630496,1.768752,10.355320
-8.470167,3.060984,-10.967393,5.084237,12.568880,-9.753215,10.236150,13.411154,-0.988484,13.755747,-12.138169,-14.279691,-11.487305,11.979729,-10.541411,-3.952432,0.967819,4.663710,1.777504,10.378875
-8.429276,3.077688,-10.912132,5.080281,12.579355,-9.700806,10.243861,13.411746,-0.942153,13.774100,-12.096414,-14.256350,-11.446799,11.989561,-10.504110,-3.906487,0.989151,4.696690,1.786061,10.401803
-8.387582,3.094618,-10.856268,5.076148,12.589097,-9.647327,10.250473,13.411686,-0.896008,13.791609,-12.054428,-14.232287,-11.405554,11.999147,-10.466130,-3.860259,1.010120,4.729438,1.794424,10.424103
-8.345085,3.111776,-10.799802,5.071839,12.598106,-9.592779,10.255985,13.410974,-0.850048,13.808273,-12.012213,-14.207502,-11.363570,12.008488,-10.427470,-3.813748,1.030727,4.761952,1.802592,10.445775
-8.301784,3.129160,-10.742734,5.067353,12.606381,-9.537162,10.260397,13.409609,-0.804273,13.824094,-11.969767,-14.181995,-11.320846,12.017583,-10.388132,-3.766956,1.050971,4.794233,1.810566,10.466819
-8.257678,3.146732,-10.685090,5.062701,12.613934,-9.480591,10.263809,13.407627,-0.758713,13.839080,-11.927011,-14.155766,-11.277388,12.026356,-10.348129,-3.719886,1.070914,4.826270,1.818362,10.487235
-8.212768,3.164494,-10.626870,5.057882,12.620763,-9.423064,10.266220,13.405029,-0.713367,13.853231,-11.883945,-14.128816,-11.233196,12.034807,-10.307461,-3.672539,1.090554,4.858062,1.825978,10.507022
-8.167052,3.182443,-10.568073,5.052897,12.626869,-9.364583,10.267631,13.401814,-0.668236,13.866547,-11.840568,-14.101146,-11.188271,12.042936,-10.266128,-3.624916,1.109892,4.889611,1.833416,10.526180
-8.120531,3.200581,-10.508701,5.047745,12.632252,-9.305146,10.268041,13.397983,-0.623320,13.879028,-11.796880,-14.072754,-11.142610,12.050742,-10.224130,-3.577015,1.128928,4.920916,1.840675,10.544710
