-14.611220,0.197756,1.073436,5.996191,2.977612,14.299636,10.044256,-1.940294,-13.596540,-10.783843,3.541114,2.840422,4.937372,0.990416,6.115039,-5.204139,-2.983114,-12.235380,14.509961,-2.249882,3.398525,-3.717241,3.847356,-14.784199,-5.986780
-14.577749,0.245146,1.115001,6.035807,2.994103,14.333926,10.047461,-1.934764,-13.550557,-10.769851,3.543346,2.865767,4.982838,1.011719,6.155876,-5.195018,-2.976384,-12.227447,14.523185,-2.215201,3.427811,-3.676208,3.889538,-14.755477,-5.952211
-14.543873,0.292845,1.156213,6.075496,3.010450,14.367467,10.050196,-1.929517,-13.503976,-10.755059,3.545344,2.890561,5.028432,1.033162,6.197049,-5.185715,-2.969923,-12.218894,14.535710,-2.180116,3.456781,-3.635358,3.931037,-14.726064,-5.917394
-14.509591,0.340853,1.197072,6.115259,3.026655,14.400257,10.052461,-1.924554,-13.456798,-10.739467,3.547106,2.914803,5.074154,1.054748,6.238559,-5.176230,-2.963730,-12.209719,14.547533,-2.144627,3.485437,-3.594693,3.971853,-14.695960,-5.882329
-14.474904,0.389169,1.237578,6.155095,3.042717,14.432297,10.054256,-1.919874,-13.409024,-10.723075,3.548635,2.938495,5.120005,1.076475,6.280404,-5.166563,-2.957805,-12.199925,14.558657,-2.108734,3.513779,-3.554211,4.011985,-14.665164,-5.847017
-14.439811,0.437793,1.277731,6.195005,3.058636,14.463587,10.055580,-1.915478,-13.360652,-10.705883,3.549929,2.961636,5.165984,1.098343,6.322585,-5.156713,-2.952149,-12.189509,14.569080,-2.072438,3.541806,-3.513912,4.051434,-14.633677,-5.811458
-14.404326,0.486677,1.317524,6.234910,3.074424,14.494141,10.056447,-1.911330,-13.311684,-10.687886,3.551078,2.984276,5.212030,1.120336,6.364990,-5.146680,-2.946732,-12.178478,14.578812,-2.035757,3.569534,-3.473787,4.090297,-14.601507,-5.775658
-14.368449,0.535821,1.356958,6.274812,3.090080,14.523959,10.056855,-1.907432,-13.262121,-10.669082,3.552082,3.006417,5.258143,1.142453,6.407618,-5.136464,-2.941555,-12.166832,14.587853,-1.998694,3.596961,-3.433835,4.128573,-14.568655,-5.739619
-14.332181,0.585223,1.396033,6.314710,3.105606,14.553040,10.056805,-1.903782,-13.211962,-10.649473,3.552941,3.028058,5.304323,1.164694,6.450469,-5.126063,-2.936617,-12.154570,14.596202,-1.961246,3.624087,-3.394055,4.166264,-14.535121,-5.703339
-14.295520,0.634885,1.434748,6.354604,3.121000,14.581385,10.056296,-1.900381,-13.161207,-10.629058,3.553655,3.049199,5.350569,1.187060,6.493544,-5.115479,-2.931918,-12.141693,14.603861,-1.923415,3.650914,-3.354449,4.203368,-14.500904,-5.666820
